id,id_transacao,id_produto,quantidade,preco_unitario
4134,4134,109,3,457.59
4135,4135,152,3,270.18
4136,4136,55,3,283.0
4137,4137,57,5,446.35
4138,4138,432,5,470.07
4139,4139,371,1,293.85
4140,4140,187,5,432.99
4141,4141,101,4,140.84
4142,4142,128,5,254.97
4143,4143,187,5,432.99
4144,4144,356,3,338.65
4145,4145,221,1,47.87
4146,4146,116,3,119.05
4147,4147,137,3,339.78
4148,4148,449,4,331.88
4149,4149,496,1,303.83
4150,4150,207,5,476.52
4151,4151,60,4,171.73
4152,4152,49,4,221.21
4153,4153,348,3,141.51
4154,4154,13,2,100.67
4155,4155,456,1,474.96
4156,4156,126,4,359.36
4157,4157,398,5,364.17
4158,4158,84,2,403.76
4159,4159,26,1,459.95
4160,4160,419,1,175.05
4161,4161,454,5,308.08
4162,4162,327,2,457.33
4163,4163,262,3,405.66
4164,4164,282,2,443.4
4165,4165,201,5,384.87
4166,4166,128,4,254.97
4167,4167,6,5,380.41
4168,4168,258,2,153.64
4169,4169,171,2,161.14
4170,4170,378,4,462.22
4171,4171,26,2,459.95
4172,4172,499,2,333.31
4173,4173,255,2,86.57
4174,4174,391,1,126.09
4175,4175,122,2,210.59
4176,4176,53,5,145.45
4177,4177,305,5,141.08
4178,4178,316,3,249.04
4179,4179,193,4,471.71
4180,4180,56,4,163.55
4181,4181,430,5,451.99
4182,4182,144,2,100.08
4183,4183,133,5,31.1
4184,4184,32,4,186.42
4185,4185,456,5,474.96
4186,4186,449,2,331.88
4187,4187,54,4,297.32
4188,4188,366,5,487.73
4189,4189,215,2,486.52
4190,4190,57,2,446.35
4191,4191,292,2,317.01
4192,4192,354,4,249.46
4193,4193,352,2,44.57
4194,4194,18,1,39.14
4195,4195,57,2,446.35
4196,4196,374,5,401.47
4197,4197,91,3,78.25
4198,4198,33,3,11.34
4199,4199,500,1,106.95
4200,4200,428,4,118.73
4201,4201,395,2,273.75
4202,4202,121,1,66.26
4203,4203,263,5,204.14
4204,4204,78,5,21.56
4205,4205,147,2,75.78
4206,4206,290,4,432.89
4207,4207,392,4,322.26
4208,4208,297,1,347.84
4209,4209,65,3,393.26
4210,4210,192,3,497.43
4211,4211,147,2,75.78
4212,4212,250,4,325.5
4213,4213,388,3,121.52
4214,4214,393,3,282.07
4215,4215,253,3,159.52
4216,4216,211,4,495.33
4217,4217,489,4,231.38
4218,4218,37,4,390.89
4219,4219,434,1,253.66
4220,4220,212,1,285.99
4221,4221,271,4,154.81
4222,4222,93,1,298.44
4223,4223,422,2,475.94
4224,4224,346,4,399.36
4225,4225,237,2,251.36
4226,4226,219,5,55.74
4227,4227,93,5,298.44
4228,4228,471,5,399.7
4229,4229,397,2,166.81
4230,4230,70,2,171.29
4231,4231,237,5,251.36
4232,4232,214,2,127.07
4233,4233,216,4,326.51
4234,4234,398,5,364.17
4235,4235,131,1,280.76
4236,4236,451,1,278.05
4237,4237,207,2,476.52
4238,4238,170,1,448.75
4239,4239,191,2,262.81
4240,4240,141,5,186.08
4241,4241,426,2,337.48
4242,4242,373,4,164.94
4243,4243,123,5,32.74
4244,4244,65,5,393.26
4245,4245,147,1,75.78
4246,4246,291,1,229.85
4247,4247,475,3,360.54
4248,4248,58,4,93.32
4249,4249,458,2,207.91
4250,4250,98,1,226.15
4251,4251,46,3,352.04
4252,4252,315,3,160.12
4253,4253,87,3,245.12
4254,4254,86,2,261.62
4255,4255,200,4,212.79
4256,4256,458,3,207.91
4257,4257,17,4,33.61
4258,4258,91,5,78.25
4259,4259,118,3,203.69
4260,4260,178,4,437.73
4261,4261,47,4,70.38
4262,4262,191,2,262.81
4263,4263,204,3,485.79
4264,4264,122,5,210.59
4265,4265,182,5,234.43
4266,4266,328,5,388.27
4267,4267,27,1,437.62
4268,4268,256,4,374.22
4269,4269,105,1,494.29
4270,4270,263,5,204.14
4271,4271,336,1,297.69
4272,4272,61,2,367.46
4273,4273,247,5,330.29
4274,4274,213,5,450.31
4275,4275,293,4,112.94
4276,4276,377,3,181.9
4277,4277,369,2,183.99
4278,4278,102,5,248.89
4279,4279,39,4,344.51
4280,4280,294,3,114.07
4281,4281,309,1,180.73
4282,4282,397,3,166.81
4283,4283,317,1,54.94
4284,4284,138,2,150.66
4285,4285,182,4,234.43
4286,4286,152,4,270.18
4287,4287,485,5,263.69
4288,4288,8,4,473.99
4289,4289,373,2,164.94
4290,4290,13,3,100.67
4291,4291,454,3,308.08
4292,4292,469,3,8.85
4293,4293,53,3,145.45
4294,4294,249,5,421.42
4295,4295,26,3,459.95
4296,4296,185,1,16.23
4297,4297,379,2,58.03
4298,4298,493,5,490.07
4299,4299,432,4,470.07
4300,4300,413,2,469.1
4301,4301,223,5,13.92
4302,4302,168,3,237.0
4303,4303,86,5,261.62
4304,4304,160,4,279.12
4305,4305,183,2,315.2
4306,4306,47,3,70.38
4307,4307,367,3,302.77
4308,4308,111,4,150.03
4309,4309,49,4,221.21
4310,4310,497,2,460.36
4311,4311,298,5,39.18
4312,4312,10,5,403.77
4313,4313,380,2,221.51
4314,4314,399,4,214.1
4315,4315,109,3,457.59
4316,4316,453,4,156.38
4317,4317,274,2,400.74
4318,4318,157,2,178.75
4319,4319,410,3,342.46
4320,4320,293,5,112.94
4321,4321,431,4,157.84
4322,4322,285,2,160.13
4323,4323,396,2,156.43
4324,4324,304,5,144.27
4325,4325,101,4,140.84
4326,4326,239,3,445.17
4327,4327,15,3,192.79
4328,4328,306,4,354.51
4329,4329,280,2,123.97
4330,4330,233,3,39.06
4331,4331,433,1,70.49
4332,4332,251,5,268.73
4333,4333,484,5,170.03
4334,4334,136,3,422.41
4335,4335,299,4,106.93
4336,4336,192,4,497.43
4337,4337,356,2,338.65
4338,4338,126,3,359.36
4339,4339,13,3,100.67
4340,4340,148,4,152.59
4341,4341,327,4,457.33
4342,4342,258,2,153.64
4343,4343,244,3,286.42
4344,4344,216,2,326.51
4345,4345,312,5,400.92
4346,4346,473,3,44.61
4347,4347,17,2,33.61
4348,4348,377,2,181.9
4349,4349,141,1,186.08
4350,4350,149,3,171.26
4351,4351,324,1,373.07
4352,4352,422,1,475.94
4353,4353,138,1,150.66
4354,4354,153,5,241.32
4355,4355,14,1,45.91
4356,4356,285,1,160.13
4357,4357,229,5,217.89
4358,4358,451,3,278.05
4359,4359,175,5,336.18
4360,4360,249,3,421.42
4361,4361,56,3,163.55
4362,4362,442,4,232.56
4363,4363,373,5,164.94
4364,4364,414,5,66.81
4365,4365,111,3,150.03
4366,4366,146,1,102.76
4367,4367,126,5,359.36
4368,4368,363,3,199.74
4369,4369,19,3,348.38
4370,4370,261,4,485.53
4371,4371,310,3,103.63
4372,4372,201,1,384.87
4373,4373,341,3,217.46
4374,4374,181,5,59.8
4375,4375,272,5,355.83
4376,4376,246,2,106.29
4377,4377,228,1,83.04
4378,4378,461,3,276.46
4379,4379,473,2,44.61
4380,4380,263,3,204.14
4381,4381,469,2,8.85
4382,4382,449,2,331.88
4383,4383,80,3,200.6
4384,4384,288,3,408.81
4385,4385,93,2,298.44
4386,4386,67,4,143.66
4387,4387,283,3,24.43
4388,4388,425,2,402.61
4389,4389,398,2,364.17
4390,4390,210,3,177.06
4391,4391,282,1,443.4
4392,4392,252,3,313.04
4393,4393,250,3,325.5
4394,4394,45,2,356.06
4395,4395,330,4,199.39
4396,4396,149,5,171.26
4397,4397,374,2,401.47
4398,4398,442,4,232.56
4399,4399,35,4,481.87
4400,4400,318,5,40.2
4401,4401,284,3,240.86
4402,4402,489,1,231.38
4403,4403,10,3,403.77
4404,4404,189,4,449.69
4405,4405,323,3,368.84
4406,4406,128,4,254.97
4407,4407,195,1,332.35
4408,4408,360,4,119.26
4409,4409,296,3,121.23
4410,4410,67,5,143.66
4411,4411,142,1,72.62
4412,4412,78,5,21.56
4413,4413,377,4,181.9
4414,4414,208,2,402.29
4415,4415,229,5,217.89
4416,4416,269,2,318.85
4417,4417,264,2,254.78
4418,4418,143,3,264.2
4419,4419,45,2,356.06
4420,4420,338,4,469.13
4421,4421,326,3,409.39
4422,4422,388,3,121.52
4423,4423,171,1,161.14
4424,4424,254,1,246.22
4425,4425,142,4,72.62
4426,4426,68,3,284.57
4427,4427,372,4,187.96
4428,4428,459,2,170.69
4429,4429,191,4,262.81
4430,4430,89,4,84.3
4431,4431,95,2,441.82
4432,4432,31,3,382.05
4433,4433,412,3,418.04
4434,4434,351,5,181.41
4435,4435,457,2,424.58
4436,4436,402,3,29.67
4437,4437,58,3,93.32
4438,4438,340,3,75.48
4439,4439,340,1,75.48
4440,4440,264,5,254.78
4441,4441,117,4,118.42
4442,4442,314,2,332.77
4443,4443,86,1,261.62
4444,4444,53,5,145.45
4445,4445,415,3,119.32
4446,4446,481,5,332.0
4447,4447,107,4,35.31
4448,4448,375,4,253.18
4449,4449,335,5,311.72
4450,4450,169,3,89.28
4451,4451,477,3,57.82
4452,4452,24,5,69.4
4453,4453,84,4,403.76
4454,4454,276,2,418.24
4455,4455,245,4,13.41
4456,4456,424,1,146.81
4457,4457,144,3,100.08
4458,4458,49,5,221.21
4459,4459,91,3,78.25
4460,4460,379,3,58.03
4461,4461,124,4,30.75
4462,4462,23,2,405.92
4463,4463,262,2,405.66
4464,4464,500,1,106.95
4465,4465,488,1,54.16
4466,4466,392,1,322.26
4467,4467,192,4,497.43
4468,4468,263,1,204.14
4469,4469,291,5,229.85
4470,4470,90,1,247.29
4471,4471,71,2,182.74
4472,4472,123,1,32.74
4473,4473,75,2,445.24
4474,4474,291,3,229.85
4475,4475,159,1,427.18
4476,4476,458,5,207.91
4477,4477,459,5,170.69
4478,4478,458,1,207.91
4479,4479,444,2,297.76
4480,4480,464,3,323.14
4481,4481,288,4,408.81
4482,4482,225,1,320.75
4483,4483,276,2,418.24
4484,4484,380,5,221.51
4485,4485,463,1,114.47
4486,4486,387,5,261.9
4487,4487,422,5,475.94
4488,4488,342,5,138.58
4489,4489,416,3,258.31
4490,4490,355,5,275.79
4491,4491,59,4,475.41
4492,4492,371,4,293.85
4493,4493,182,3,234.43
4494,4494,470,5,367.78
4495,4495,284,2,240.86
4496,4496,108,3,195.24
4497,4497,326,3,409.39
4498,4498,152,2,270.18
4499,4499,87,3,245.12
4500,4500,459,5,170.69
4501,4501,396,2,156.43
4502,4502,268,3,370.07
4503,4503,412,1,418.04
4504,4504,118,3,203.69
4505,4505,121,5,66.26
4506,4506,444,2,297.76
4507,4507,268,4,370.07
4508,4508,311,1,486.93
4509,4509,399,4,214.1
4510,4510,123,3,32.74
4511,4511,478,1,225.26
4512,4512,220,5,424.42
4513,4513,111,1,150.03
4514,4514,58,3,93.32
4515,4515,19,3,348.38
4516,4516,166,2,259.29
4517,4517,314,4,332.77
4518,4518,388,1,121.52
4519,4519,126,5,359.36
4520,4520,15,5,192.79
4521,4521,284,1,240.86
4522,4522,371,5,293.85
4523,4523,317,5,54.94
4524,4524,8,1,473.99
4525,4525,379,3,58.03
4526,4526,158,2,206.23
4527,4527,350,2,278.33
4528,4528,223,5,13.92
4529,4529,212,2,285.99
4530,4530,186,2,58.37
4531,4531,412,1,418.04
4532,4532,140,2,416.5
4533,4533,366,2,487.73
4534,4534,154,2,426.53
4535,4535,300,2,331.66
4536,4536,426,3,337.48
4537,4537,412,1,418.04
4538,4538,449,3,331.88
4539,4539,449,4,331.88
4540,4540,68,3,284.57
4541,4541,252,5,313.04
4542,4542,311,4,486.93
4543,4543,330,2,199.39
4544,4544,335,4,311.72
4545,4545,91,1,78.25
4546,4546,286,4,342.62
4547,4547,478,5,225.26
4548,4548,459,4,170.69
4549,4549,482,1,63.14
4550,4550,148,4,152.59
4551,4551,222,1,480.51
4552,4552,466,3,35.3
4553,4553,42,1,45.12
4554,4554,337,1,499.52
4555,4555,441,1,361.83
4556,4556,294,3,114.07
4557,4557,140,3,416.5
4558,4558,15,2,192.79
4559,4559,241,4,16.65
4560,4560,260,5,384.97
4561,4561,467,1,495.92
4562,4562,158,5,206.23
4563,4563,435,1,48.28
4564,4564,432,3,470.07
4565,4565,388,2,121.52
4566,4566,31,1,382.05
4567,4567,398,4,364.17
4568,4568,168,5,237.0
4569,4569,38,4,55.33
4570,4570,156,3,137.14
4571,4571,442,3,232.56
4572,4572,338,5,469.13
4573,4573,360,4,119.26
4574,4574,187,1,432.99
4575,4575,453,5,156.38
4576,4576,301,4,280.45
4577,4577,338,4,469.13
4578,4578,180,1,287.96
4579,4579,62,2,194.24
4580,4580,131,2,280.76
4581,4581,183,4,315.2
4582,4582,85,4,392.9
4583,4583,410,3,342.46
4584,4584,96,4,51.01
4585,4585,453,5,156.38
4586,4586,203,5,405.49
4587,4587,91,2,78.25
4588,4588,330,2,199.39
4589,4589,50,1,53.84
4590,4590,349,2,317.91
4591,4591,298,1,39.18
4592,4592,403,4,51.86
4593,4593,493,2,490.07
4594,4594,82,1,96.15
4595,4595,79,4,417.1
4596,4596,453,1,156.38
4597,4597,20,5,357.91
4598,4598,358,3,440.69
4599,4599,341,4,217.46
4600,4600,475,1,360.54
4601,4601,255,1,86.57
4602,4602,16,1,370.82
4603,4603,439,4,301.92
4604,4604,453,3,156.38
4605,4605,41,1,343.12
4606,4606,204,5,485.79
4607,4607,311,1,486.93
4608,4608,279,4,498.65
4609,4609,8,4,473.99
4610,4610,250,3,325.5
4611,4611,333,5,210.84
4612,4612,234,2,318.48
4613,4613,402,4,29.67
4614,4614,109,1,457.59
4615,4615,425,3,402.61
4616,4616,89,1,84.3
4617,4617,477,1,57.82
4618,4618,139,4,294.39
4619,4619,464,5,323.14
4620,4620,464,2,323.14
4621,4621,430,5,451.99
4622,4622,397,2,166.81
4623,4623,109,2,457.59
4624,4624,485,4,263.69
4625,4625,364,4,154.09
4626,4626,294,4,114.07
4627,4627,400,1,455.33
4628,4628,32,4,186.42
4629,4629,311,5,486.93
4630,4630,12,5,174.54
4631,4631,244,3,286.42
4632,4632,342,3,138.58
4633,4633,92,4,76.41
4634,4634,9,3,322.59
4635,4635,13,1,100.67
4636,4636,36,4,338.08
4637,4637,63,2,357.09
4638,4638,318,2,40.2
4639,4639,477,1,57.82
4640,4640,439,5,301.92
4641,4641,305,5,141.08
4642,4642,56,5,163.55
4643,4643,62,1,194.24
4644,4644,434,4,253.66
4645,4645,134,2,401.52
4646,4646,44,5,20.78
4647,4647,268,3,370.07
4648,4648,484,1,170.03
4649,4649,212,3,285.99
4650,4650,314,4,332.77
4651,4651,138,2,150.66
4652,4652,11,4,380.18
4653,4653,198,3,37.13
4654,4654,389,3,463.39
4655,4655,280,5,123.97
4656,4656,81,1,38.72
4657,4657,227,4,422.75
4658,4658,225,3,320.75
4659,4659,290,1,432.89
4660,4660,150,2,374.59
4661,4661,183,5,315.2
4662,4662,36,3,338.08
4663,4663,117,5,118.42
4664,4664,482,2,63.14
4665,4665,268,4,370.07
4666,4666,246,1,106.29
4667,4667,246,3,106.29
4668,4668,7,4,149.99
4669,4669,104,2,346.67
4670,4670,214,3,127.07
4671,4671,149,4,171.26
4672,4672,364,3,154.09
4673,4673,11,5,380.18
4674,4674,444,5,297.76
4675,4675,146,2,102.76
4676,4676,440,3,72.41
4677,4677,364,2,154.09
4678,4678,168,5,237.0
4679,4679,205,2,151.58
4680,4680,202,5,273.21
4681,4681,7,3,149.99
4682,4682,414,1,66.81
4683,4683,376,5,282.91
4684,4684,388,3,121.52
4685,4685,195,1,332.35
4686,4686,1,2,251.86
4687,4687,199,3,475.82
4688,4688,82,3,96.15
4689,4689,148,1,152.59
4690,4690,381,3,353.85
4691,4691,109,5,457.59
4692,4692,165,5,409.58
4693,4693,372,2,187.96
4694,4694,180,2,287.96
4695,4695,201,3,384.87
4696,4696,300,1,331.66
4697,4697,422,2,475.94
4698,4698,209,2,247.51
4699,4699,157,2,178.75
4700,4700,173,5,284.87
4701,4701,449,2,331.88
4702,4702,383,1,214.69
4703,4703,104,2,346.67
4704,4704,489,1,231.38
4705,4705,41,1,343.12
4706,4706,320,4,35.47
4707,4707,69,3,28.56
4708,4708,207,1,476.52
4709,4709,165,2,409.58
4710,4710,95,4,441.82
4711,4711,67,2,143.66
4712,4712,479,3,46.87
4713,4713,397,1,166.81
4714,4714,237,2,251.36
4715,4715,355,3,275.79
4716,4716,190,1,324.89
4717,4717,430,5,451.99
4718,4718,279,2,498.65
4719,4719,76,3,38.38
4720,4720,217,4,296.89
4721,4721,440,1,72.41
4722,4722,261,3,485.53
4723,4723,146,5,102.76
4724,4724,58,1,93.32
4725,4725,204,2,485.79
4726,4726,244,3,286.42
4727,4727,211,2,495.33
4728,4728,200,1,212.79
4729,4729,279,1,498.65
4730,4730,213,4,450.31
4731,4731,464,2,323.14
4732,4732,231,1,460.29
4733,4733,197,2,466.67
4734,4734,334,2,432.9
4735,4735,205,3,151.58
4736,4736,459,1,170.69
4737,4737,341,1,217.46
4738,4738,97,2,230.78
4739,4739,230,1,31.25
4740,4740,166,4,259.29
4741,4741,290,4,432.89
4742,4742,87,2,245.12
4743,4743,21,3,78.65
4744,4744,279,5,498.65
4745,4745,419,5,175.05
4746,4746,483,2,337.78
4747,4747,408,1,458.6
4748,4748,28,4,228.31
4749,4749,342,2,138.58
4750,4750,380,1,221.51
4751,4751,373,5,164.94
4752,4752,392,4,322.26
4753,4753,128,1,254.97
4754,4754,23,4,405.92
4755,4755,340,3,75.48
4756,4756,4,2,422.74
4757,4757,289,3,107.46
4758,4758,403,2,51.86
4759,4759,368,3,332.68
4760,4760,201,1,384.87
4761,4761,467,5,495.92
4762,4762,374,1,401.47
4763,4763,496,4,303.83
4764,4764,273,5,141.04
4765,4765,299,5,106.93
4766,4766,140,3,416.5
4767,4767,11,1,380.18
4768,4768,473,2,44.61
4769,4769,373,1,164.94
4770,4770,317,2,54.94
4771,4771,410,3,342.46
4772,4772,311,4,486.93
4773,4773,284,4,240.86
4774,4774,441,4,361.83
4775,4775,416,2,258.31
4776,4776,15,5,192.79
4777,4777,17,1,33.61
4778,4778,155,2,400.01
4779,4779,350,4,278.33
4780,4780,447,4,360.39
4781,4781,466,3,35.3
4782,4782,127,5,131.37
4783,4783,37,4,390.89
4784,4784,218,1,231.14
4785,4785,155,2,400.01
4786,4786,333,5,210.84
4787,4787,6,1,380.41
4788,4788,316,3,249.04
4789,4789,117,4,118.42
4790,4790,405,3,387.9
4791,4791,273,1,141.04
4792,4792,86,2,261.62
4793,4793,375,4,253.18
4794,4794,284,2,240.86
4795,4795,476,3,48.31
4796,4796,89,4,84.3
4797,4797,203,5,405.49
4798,4798,93,4,298.44
4799,4799,358,5,440.69
4800,4800,363,5,199.74
4801,4801,387,1,261.9
4802,4802,443,2,476.82
4803,4803,426,5,337.48
4804,4804,467,3,495.92
4805,4805,210,3,177.06
4806,4806,469,2,8.85
4807,4807,260,1,384.97
4808,4808,147,4,75.78
4809,4809,386,4,214.42
4810,4810,219,2,55.74
4811,4811,302,4,329.05
4812,4812,386,4,214.42
4813,4813,419,3,175.05
4814,4814,473,3,44.61
4815,4815,120,1,430.63
4816,4816,364,4,154.09
4817,4817,492,1,169.44
4818,4818,246,2,106.29
4819,4819,172,4,184.43
4820,4820,61,4,367.46
4821,4821,453,3,156.38
4822,4822,202,2,273.21
4823,4823,442,5,232.56
4824,4824,49,4,221.21
4825,4825,379,3,58.03
4826,4826,65,2,393.26
4827,4827,78,5,21.56
4828,4828,163,4,179.74
4829,4829,65,1,393.26
4830,4830,192,3,497.43
4831,4831,367,5,302.77
4832,4832,45,5,356.06
4833,4833,143,5,264.2
4834,4834,149,2,171.26
4835,4835,230,3,31.25
4836,4836,308,4,244.26
4837,4837,60,3,171.73
4838,4838,318,2,40.2
4839,4839,346,5,399.36
4840,4840,46,5,352.04
4841,4841,193,3,471.71
4842,4842,417,2,488.35
4843,4843,8,2,473.99
4844,4844,453,3,156.38
4845,4845,81,2,38.72
4846,4846,169,4,89.28
4847,4847,267,3,53.94
4848,4848,178,4,437.73
4849,4849,445,5,449.01
4850,4850,162,5,94.51
4851,4851,175,2,336.18
4852,4852,484,4,170.03
4853,4853,7,2,149.99
4854,4854,444,1,297.76
4855,4855,53,3,145.45
4856,4856,315,2,160.12
4857,4857,180,2,287.96
4858,4858,156,5,137.14
4859,4859,398,1,364.17
4860,4860,42,4,45.12
4861,4861,318,4,40.2
4862,4862,305,3,141.08
4863,4863,140,2,416.5
4864,4864,221,1,47.87
4865,4865,482,1,63.14
4866,4866,219,4,55.74
4867,4867,418,1,180.86
4868,4868,234,4,318.48
4869,4869,469,2,8.85
4870,4870,133,1,31.1
4871,4871,205,3,151.58
4872,4872,234,1,318.48
4873,4873,447,4,360.39
4874,4874,257,2,395.52
4875,4875,461,2,276.46
4876,4876,212,4,285.99
4877,4877,332,2,112.31
4878,4878,224,1,48.9
4879,4879,232,2,262.29
4880,4880,222,3,480.51
4881,4881,305,5,141.08
4882,4882,136,4,422.41
4883,4883,462,4,389.53
4884,4884,104,5,346.67
4885,4885,48,3,66.34
4886,4886,331,3,127.24
4887,4887,102,4,248.89
4888,4888,380,4,221.51
4889,4889,212,2,285.99
4890,4890,497,4,460.36
4891,4891,129,1,238.86
4892,4892,433,1,70.49
4893,4893,407,2,131.7
4894,4894,335,5,311.72
4895,4895,283,5,24.43
4896,4896,168,1,237.0
4897,4897,286,3,342.62
4898,4898,182,5,234.43
4899,4899,233,1,39.06
4900,4900,199,2,475.82
4901,4901,466,3,35.3
4902,4902,101,2,140.84
4903,4903,161,4,63.03
4904,4904,175,5,336.18
4905,4905,413,1,469.1
4906,4906,387,4,261.9
4907,4907,141,2,186.08
4908,4908,55,2,283.0
4909,4909,460,4,438.22
4910,4910,444,3,297.76
4911,4911,139,1,294.39
4912,4912,223,3,13.92
4913,4913,16,3,370.82
4914,4914,97,4,230.78
4915,4915,431,4,157.84
4916,4916,340,3,75.48
4917,4917,227,4,422.75
4918,4918,443,3,476.82
4919,4919,2,3,373.97
4920,4920,231,3,460.29
4921,4921,215,2,486.52
4922,4922,18,1,39.14
4923,4923,160,4,279.12
4924,4924,224,1,48.9
4925,4925,58,5,93.32
4926,4926,246,4,106.29
4927,4927,5,3,203.04
4928,4928,56,2,163.55
4929,4929,454,2,308.08
4930,4930,273,4,141.04
4931,4931,79,3,417.1
4932,4932,247,2,330.29
4933,4933,468,2,147.83
4934,4934,175,5,336.18
4935,4935,296,2,121.23
4936,4936,34,2,432.81
4937,4937,406,3,42.21
4938,4938,376,5,282.91
4939,4939,90,2,247.29
4940,4940,31,3,382.05
4941,4941,85,1,392.9
4942,4942,67,2,143.66
4943,4943,495,1,188.67
4944,4944,382,3,280.82
4945,4945,341,2,217.46
4946,4946,486,2,215.56
4947,4947,428,4,118.73
4948,4948,34,2,432.81
4949,4949,313,5,30.73
4950,4950,116,4,119.05
4951,4951,362,3,432.86
4952,4952,235,3,25.33
4953,4953,469,2,8.85
4954,4954,158,5,206.23
4955,4955,321,5,185.43
4956,4956,258,3,153.64
4957,4957,419,3,175.05
4958,4958,154,5,426.53
4959,4959,144,5,100.08
4960,4960,388,1,121.52
4961,4961,105,2,494.29
4962,4962,226,1,12.9
4963,4963,211,1,495.33
4964,4964,229,5,217.89
4965,4965,210,2,177.06
4966,4966,397,4,166.81
4967,4967,6,1,380.41
4968,4968,45,3,356.06
4969,4969,393,2,282.07
4970,4970,259,5,275.75
4971,4971,360,5,119.26
4972,4972,119,3,171.13
4973,4973,241,5,16.65
4974,4974,473,2,44.61
4975,4975,303,5,266.78
4976,4976,341,2,217.46
4977,4977,393,4,282.07
4978,4978,111,1,150.03
4979,4979,423,3,139.9
4980,4980,78,1,21.56
4981,4981,139,2,294.39
4982,4982,112,5,361.46
4983,4983,66,1,406.07
4984,4984,357,5,334.39
4985,4985,69,4,28.56
4986,4986,59,1,475.41
4987,4987,230,4,31.25
4988,4988,104,5,346.67
4989,4989,406,2,42.21
4990,4990,281,5,29.76
4991,4991,292,2,317.01
4992,4992,2,3,373.97
4993,4993,294,3,114.07
4994,4994,422,5,475.94
4995,4995,189,2,449.69
4996,4996,74,5,370.25
4997,4997,376,4,282.91
4998,4998,215,2,486.52
4999,4999,326,2,409.39
5000,5000,186,4,58.37
